id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
70149356 16.0047 0.185814574360847 0.0573999993503094 423.243988037109 567.652221679688 312.947736 44.419131 0.001958007 3.0 14.6715 7057 V -SG- 2458381.46467037 33 56 "[118] IC5070_incl_201_V2492Cyg" 7071
69159895 14.9299 0.173508539795876 0.133100003004074 617.783813476562 1174.42224121094 312.948116 44.419132 0.001413827 0.0 17.3320 6526 HA "H ALPHA" 2458350.48587002 41 51 "[118] IC5070_incl_201_V2492Cyg" 6245
69598645 15.6716 0.0883868485689163 0.0662999972701073 411.550994873047 621.189819335938 312.947919 44.419133 0.001170299 0.0 14.8052 6846 V -V- 2458376.40821368 33 56 "[118] IC5070_incl_201_V2492Cyg" 6788
185385693 14.9614 0.0916918069124222 0.0102000003680587 1561.07214355469 2008.2861328125 312.947555 44.419137 0.0008452039 0.0 15.9292 31412 R Red 2459019.50265191 7 2 "[118] IC5070_incl_201_V2492Cyg" 30712
66619724 14.6636 0.162616327404976 0.0305000003427267 2640.23461914062 2203.92993164062 312.94762 44.419143 0.001254453 3.0 16.9361 5721 HA H-alpha 2458347.5472792 7 2 "[118] IC5070_incl_201_V2492Cyg" 5533
68245654 17.6108 0.210421159863472 0.124300003051758 2634.63037109375 2227.78540039062 312.947416 44.419144 0.00159114 0.0 18.4670 6348 B Blue 2458363.60750868 7 2 "[118] IC5070_incl_201_V2492Cyg" 6035
127423892 18.2704 0.251737773418427 0.160199999809265 2632.89965820312 2185.85473632812 312.948113 44.419144 0.001187921 0.0 18.7985 13739 B Blue 2458715.50535622 7 2 "[118] IC5070_incl_201_V2492Cyg" 13380
69329311 17.5638 0.135162532329559 0.0846000015735626 635.958374023438 1175.80053710938 312.9479 44.419146 0.000711603 0.0 17.0866 6711 B B 2458360.35198253 41 51 "[118] IC5070_incl_201_V2492Cyg" 6380
97811392 15.8198 0.0728528499603271 0.00300000002607703 762.99072265625 605.713195800781 312.948091 44.419146 0.0005236757 2.0 13.6456 10697 V V 2458347.545556 16 20 "[118] IC5070_incl_201_V2492Cyg" 10275
66764852 15.8428 0.0583228059113026 0.00960000045597553 1467.6826171875 1872.52429199219 312.947554 44.419147 0.001215345 0.0 15.5138 5709 V Visual 2458346.39798466 7 2 "[118] IC5070_incl_201_V2492Cyg" 5525
67598820 15.7877 0.129764124751091 0.0244999993592501 473.567993164062 504.622192382812 312.948108 44.419148 0.002237939 3.0 14.4638 6116 V V 2458351.60850694 31 39 "[118] IC5070_incl_201_V2492Cyg" 5811
82986826 17.2696 0.199774086475372 0.122800000011921 473.554412841797 497.129608154297 312.947976 44.419148 0.002441513 0.0 16.3452 8402 B B 2458426.44319444 31 39 "[118] IC5070_incl_201_V2492Cyg" 8224
125675670 17.3603 0.136576533317566 0.0793000012636185 2622.87451171875 2176.109375 312.947706 44.419148 0.00166933 0.0 17.5967 13584 B Blue 2458707.49481771 7 2 "[118] IC5070_incl_201_V2492Cyg" 13215
67911185 15.3450 0.0745031982660294 0.0245999991893768 402.087585449219 610.468688964844 312.947843 44.419149 0.001260272 3.0 13.4365 6208 R -Rc- 2458358.47542154 33 56 "[118] IC5070_incl_201_V2492Cyg" 5903
171157947 16.2480 0.204521983861923 0.0754000023007393 2636.09741210938 2239.33959960938 312.947745 44.419151 0.001837158 3.0 26.6755 28665 V Green 2458975.50694444 58 144 "[118] IC5070_incl_201_V2492Cyg" 28031
67601467 16.3725 0.16285502910614 0.0364000014960766 474.189788818359 503.012298583984 312.948176 44.419152 0.002279692 3.0 14.8733 6115 V V 2458349.60833333 31 39 "[118] IC5070_incl_201_V2492Cyg" 5810
128135826 15.0376 0.0669402927160263 0.0232999995350838 2574.67114257812 2191.30102539062 312.947517 44.419153 0.001183287 0.0 16.2615 13825 R Red 2458717.58157407 7 2 "[118] IC5070_incl_201_V2492Cyg" 13455
179172996 14.9926 0.0559256188571453 0.016499999910593 1580.86596679688 1979.01416015625 312.947675 44.419153 0.001174782 3.0 16.0640 30064 R Red 2458999.50145689 7 2 "[118] IC5070_incl_201_V2492Cyg" 29968
131865211 17.7973 0.127975061535835 0.0480000004172325 2695.87915039062 2193.74365234375 312.947651 44.419154 0.00133184 0.0 17.6698 14045 B Blue 2458722.51990278 7 2 "[118] IC5070_incl_201_V2492Cyg" 13723
41073702 14.1724 0.0286207292228937 0.00439999997615814 2783.0107421875 2252.69946289062 312.94846 44.419155 0.001144651 3.0 14.5910 3194 I I-Band 2458059.40851273 7 2 "[118] IC5070_incl_201_V2492Cyg" 2898
128158941 14.1128 0.0528449304401875 0.0173000004142523 2575.73852539062 2190.80834960938 312.947582 44.419157 0.001115308 3.0 16.1171 13827 I I-Band 2458717.58338252 7 2 "[118] IC5070_incl_201_V2492Cyg" 13457
159079610 15.7526 0.122546099126339 0.0608999989926815 1471.70422363281 1757.25256347656 312.947697 44.419157 0.001066747 0.0 17.0598 24517 R Red 2458886.74476852 7 2 "[118] IC5070_incl_201_V2492Cyg" 26068
160353404 14.1079 0.0274858307093382 0.00680000009015203 1517.00280761719 1773.52648925781 312.947507 44.419158 0.001104955 3.0 15.2368 25624 I I-Band 2458904.70659288 7 2 "[118] IC5070_incl_201_V2492Cyg" 26420
172019158 15.6742 0.102736122906208 0.0315000005066395 1527.87622070312 1980.828125 312.947618 44.419158 0.0008035466 0.0 16.5004 28794 R Red 2458978.55599537 7 2 "[118] IC5070_incl_201_V2492Cyg" 28140
167613236 15.8806 0.0835484638810158 0.0192000009119511 1520.66333007812 1838.56665039062 312.947281 44.419159 0.0009997519 2.0 15.8850 28197 V Visual 2458951.63102141 7 2 "[118] IC5070_incl_201_V2492Cyg" 27548
168547014 15.1280 0.117717117071152 0.115500003099442 1436.48059082031 1849.77563476562 312.9474 44.419159 0.001975185 0.0 16.5988 28309 R Red 2458956.61979167 7 2 "[118] IC5070_incl_201_V2492Cyg" 27670
67913005 16.0986 0.0920192450284958 0.0439000017940998 402.609985351562 610.4970703125 312.947852 44.41916 0.001379319 3.0 14.4818 6209 V -V- 2458358.46828428 33 56 "[118] IC5070_incl_201_V2492Cyg" 5904
73352937 15.8081 0.0856331065297127 0.034000001847744 640.577575683594 1183.46936035156 312.948289 44.419161 0.001145155 0.0 15.5172 7372 V V 2458372.34156698 41 51 "[118] IC5070_incl_201_V2492Cyg" 7307
179466918 14.9890 0.0439425259828568 0.0129000004380941 1582.19909667969 1984.62390136719 312.947686 44.419161 0.001267065 3.0 15.4666 30110 R Red 2459000.50251302 7 2 "[118] IC5070_incl_201_V2492Cyg" 29993
158759895 14.5074 0.241206973791122 0.0913999974727631 631.303771972656 1172.94812011719 312.947855 44.419163 0.0008185795 0.0 16.9112 6695 HA "H ALPHA" 2458359.36618572 41 51 "[118] IC5070_incl_201_V2492Cyg" 6364
70362112 15.7184 0.178797796368599 0.0234999991953373 464.667999267578 502.155609130859 312.94826 44.419168 0.0012418 3.0 14.5417 7014 V V 2458377.51519676 31 39 "[118] IC5070_incl_201_V2492Cyg" 7028
167661334 15.0031 0.0370546393096447 0.00989999994635582 1520.10290527344 1838.82922363281 312.947558 44.419168 0.001029661 3.0 15.0639 28195 R Red 2458951.63353009 7 2 "[118] IC5070_incl_201_V2492Cyg" 27546
124868801 17.6249 0.343697875738144 0.125 3072.41625976562 2158.76220703125 312.947635 44.419169 0.002243301 3.0 28.5328 13504 B Blue 2458701.41590278 58 98 "[118] IC5070_incl_201_V2492Cyg" 13140
